review,star_rating
little bit laging while playing,5.0
i have taken it 2 months ago and its performance is too good so far the best part of it is the software which enables quick setup so far no problems signal is also either strong or sufficient atleat for my 3 bhk i recommend this,4.0
bass is superb triple is quite high mids are pretty averagebattery backup is excellent with oneplus phone you will get the best experience in online gaming with to ms latency with other phones online gaming is not good there is sec delay in sound,5.0
nice i like it worth it because this phone is giving everything which i wanted so worth it,3.0
i purchased zebronics zebthunder wireless blue tooth headphone in march this year from amazon and delivered to me just 23 days before complete lockdownwhat it offersobviously over the ear headphoneits bluetooth and so not wiredit has a builtin fm radio see con pointsprovision for sd card to load songshandsfree phone conversationoperates by a battery and it can be charged via usb for which usb connector is supplied with the gadget only connector no charger pleaseit has a surprising and unique feature that no other bluetooth headphone offers it is having provision to connect to a phone or any other music source by wire and the wire is supplied with the gadget besides the charging usb connector this helps us to continue to listen to music even when the headphone battery needs a rechargeprosexcellent and superb audio quality and plenty of bass and sound which can be adjusted to your likinggood design aesthetically made and quite appealing to the eyegood battery life even when not in use for days togetherbest price and easy on the pocket surprisingly priced very low at rs 772 from amazon and its being shown at rs 840 today when i checked just now 10th july 2020consfm radio khas nahi hai its like is it available yes available typei could not tune it to all 10 stations that are available in hyderabad normally when we opt for fm radio one of the stations can be listened to and to get another station we need lots of patience instead we can as well switch on fm radio on our phone and get it via blue tooth in the headphonesthe fm stations reception is very poor and always with the fm noise in the backgroundalthough the head phone looks wonderfully giving a very expensive look i am afraid it may not withstand rough use no complaints on this count so far in the last 3 monthsi load my favorite instrumentals to enjoy crystal clear superb quality audio during my morning walk i am charging it once a week when it is paired with your phone the percentage of charge shows in the bluetooth interface of the phone so accordingly we can decide when to chargeoverall i give 4 stars out of 5because of fm radio 5th star not given and recommend for those who keep their electronic gadgets out of the reach of children and use them gently and of course who love music with good quality audio,5.0
build sound clarity muddy bit soundstage instrument seperation is good but not satisfied long hrs usability battery just superb bluetooth connectivity cant connect two device simultaneously its a big drawback i ll be connected to laptop during work and if i get a call on phone i want to just use earphones for that which is not possible i have to disconnect from laptop and connect to phone takes about sec hence its not practical for quick things,4.0
the built quality is excellent you can get a feel from the plastic itself also the sound quality is great and noise noise cancellation is good the magnet in the earphones is quite strong and is safe to carry around battery life is nice overall great product and value for money,5.0
amazing product received within 1 day,5.0
good one within price range,5.0
nice wireless at this price but for calling voice cancellation doesn t work outside area plz improve for calling best in outside also over all best experience love it,5.0
because this product some time disconnected auto connect on when you play music and you tube and games and etc every to minits auto disconnected connect,1.0
oneplus bullets wireless z for quite some time and we can say that the sound quality of these is really really nice the vocals are quite crisp and clear and bass is also quite nice,4.0
its a amazing phone value for money,5.0
little bit extra whooh bass it you can adjest in equliser over all very good audio quality,5.0
sound quality is worst when connected to mac book pro sound is distortet all the time while watching videos connectivity is good sound quality is good when connected to phone plese don t buy new version just by looking rating the rating here is of older version,2.0
i think this is the best choice for this price range sound quality and bass quality is really very nice but noise cancellation is not good it needs improvement package quantity was also very good thanks oneplus for providing us this quality,4.0
not that good,5.0
bluetooth headphones have started building dress to the brain and creates headaches,2.0
ordered for my wife and she is very happy about it but for andriod users there are lot of setbacks as lot of restrictions are there and some apps like photo are not use friendly,5.0
wonderful excellent performance iphone11,5.0
ok the dslr giant canon have launched 1 more entry level dslr actually i bought this camera for my friend does this camera worth 31k lets seepros1 its easy to use2 decent battery backup3 live mode operation is not laggingcons1 while focusing the dslr is making too much noise and its the kind of annoying that u will lose interest in taking photos2 no shortcut or assigned button to change f stop aperture a manufacturer who is keeping dedicated button for changing the iso have to thing about the importance of aperture3 you cant change the focusing point by pressing the round dial in the system if u press it some other setup will open up4 the output image quality is actually not mind blowing5 white balance use it if u want to take risk6 main issue if u use camera flash to snap a pic during focusing it will flicker like anything and it will annoy and irritate the subject7 noise noise noise whatever low iso you use noise will b there and when i went to service center to ask about this they were saying use a prime lens to get good outputi am a nikon user i have nikon d3400 i compared both cameras by taking same images with same settings in manual mode the output from nikon is better than canon 1500din one word if want to push photography to next level from using a point and shoot or mobile camera to dslr or to learn the whole dslr setting go for it only with a mindset to change the camera in 1 or 2 years as canon accessories are comparatively less costly than nikon it wont create hole in ur pocketi am not biased towards nikon i wrote wat i feltits not worth for money,2.0
according to price its best but camera function is poor otherwise its best,5.0
fitting is very good,5.0
just awesome thank you flipkart,5.0
good experience happy budget,5.0
nice product,5.0
frequently going to sleep mode if you are not using and takes time to activate very bad quality for the price every time i have to disconnect and connect again,2.0
well today i have received it it s bass quality is very good u will defiantly feel it s bass sound quality is also very good even in high volume u don t feel irrigation for music and call purpose in indoors it s really one of the best bluetooth earphone but yes this is not good for gaming purpose if u don t have one plus phone but if u really want to enjoy music without any doubt u can definitely buy it battery back up is also good it has fast charge i bought it in sale for rs so i can it s totally worth it for me thank you amazon for fast delivery,5.0
godd phone but selfie cam is blurry,3.0
i think its a good one in its range i dont know how its working coz ive gifted to my cousin however after a great research ive ordered as 3 of my friends using it from a long thanks to flipkart for ur supercoins,5.0
front cam is a big drawback otherwise great value for money,5.0
everything thing is super but when the magnets in headset connected together the connection between the mobile and the headset will turned off most of the people think it s useful but in a daily routine purpose it won t be an advantage by this method the battery life extend from hrs when you get a call you need to seprate it to get the connection then the call function get activated sometimes it won t work properly we need to cut the call reconnect it and then we need to make call and speak while in traffic or in an emergency situation this will irritates you i previously used boat rockerz over the ear headphone from last year till today it doesn t have any connection problem whenever i get call or in between the call it connects perfectly in the oneplus wireless z bass edition in my case it is a big problem for me other than that this was an amazing product from oneplus hope it helps,4.0
one of the best phone in india i love thins phone thanku papa,3.0
usually i dont buy mobiles onlinebut this time i orderd one and i love it everything was good and the delivery was fast,5.0
bass is thumping but reverberation resonance is a bit off and has to be fine tuned via oneplus eq using it on oneplus pro and audio delay is negligible with games like pubg and call of duty watching movies with the device connected to wireless z sometimes needs change of hw hw acceleration on mx player otherwise good not excellent but perfect for vfm,4.0
absolute must buy if u have a one plus device latency is so much negligible that u won t feel like u r using a wireless headphone sound quality is amazing too,5.0
awesome phone no words to justify,5.0
product is good but the camera quality is not up to mark but beside this battery life is good,4.0
except for the camera everything else is excellent for this price range the camera of poco m2 still found better overall good for the use of a normal person after one month use battery backup excellent found glitches when viewing and opening recent apps no other performance issues,5.0
gr8 gr8 gr8 the best product i ever use i am using form last 3 years it doing excellent job strongly recommended thanks,5.0
supar phone,5.0
the product is very handy and easy to set i use alliance broadband cable net and it was easy to setup the connection to all my devices mobile laptops it supports bands 80211 ngb in box was a adapter a 1 m ethernet cable better than dlink at this budget range,4.0
may be this set is faulty voice cracks while used with ph,1.0
yellow looks great the budget phone of the year,5.0
good,5.0
good headphones with this price range must to have dual pairing its having only quick pairing option,4.0
display processor both very good camera more than ok batery back up nice wonderful mobile at this price,5.0
iphone 11 128 gb is excellent beyond expectations the detailed review i will submit after one month after having being put into operation by my son who is at present overseasabroad he is assigned as vice president in foreign bank is likely to be returned in the month of may 21 get me another one,4.0
there is no heating issue while using 5w charger it does heats up a little while using 18w charger but it doesnt get as heated as oneplus or other android deviceshave been using oneplus for 3 years image quality and video stabilisation is best in market,5.0
best mobile for everything,4.0
niceafter 10 days using i can say this laptop gave me 6 hours backup continue on youtubeand no problem face stillawesome laptop in this price or student and multitaskinginternet speed also good,4.0
nice product bought on offer price so worth it no negatives so far,5.0
if you want a decent wifi router in budget go for this its easy to setup and wifi range is good enough,5.0
highly recommended,5.0
very good product i liked it so much,4.0
it s only been a month since i bought this earphone on the great indian sale and it was working just fine until yesterday it suddenly stopped working i tried charging it and holding buttons continuously and nothing ever worked this is so bad on oneplus s part and i m trying to get a replacement,1.0
hi i purchased iphone 11 i think this is the blunder mistake in my recent timepoor quality camera battery getting heat on video call just 3 minutes phone heating while using out side areasearly discharging of battery they said that one day battery and also requesting who are writing reviews dont write like words awesome exalent piecemoreover price very high and this type phones not suitable for mines area because of there was high temperature in normal days in summer we are not expect,5.0
possibly the best ones we have used ordered again for my father less charging time long battery life noice cancellation the best,5.0
tp link provides decent coverage3 walls still got 2 sticks and the price for the same is commendableif quick setupmodest requirements budget machine are your filters then you would land up on this however kindly note that this device does not come with a dedicated wifi onoff button service was pretty good the product arrived in 2 days,5.0
ok nice product camera is not as much good,5.0
this is a good budget phone with best configuration,5.0
the phone is good camera is just ok battery is nice a little bit big sometimes it lags,5.0
its been few days using this phone and so far performance looks good,5.0
not support honor view puse buttonafte week one side earpes not working don t buy this,1.0
exceptional product at exceptional price no connection drop like dlink definetly worth buying exceptional wifi range for n300 router due to its 5dbi antennas note this is not meant for adsl type broadband,4.0
bass is good and fit in ears connectivity is excellent,5.0
left side of the band doesn t work i was out of town while it was delivered to my home today while using it for the first time i found it s not working but my return window is closed days back guys please don t trust this product,1.0
very good mobile phone value of money,5.0
this model is best for home wifi users we can connect to laptop and smartphones it is providing good speed and coverage those who are living in the medium or small home then its perfect for them easy setup and plug and play feature basic computer skills are enough to configure this for any doubts in configuring you can search in youtube otherwise you can follow the user manual and proceed you have 2 options in configuring viz manually and using the cd which is read more,4.0
great phone on its segment,3.0
have heard and seen many good reviews about the product but i am having lot of noise issues especially while on video call and voice call tried and replaced it with another of the same earphone but having the same issue i am using a one plus phone and want to know if any other user has experienced the same thing,2.0
flat wires may be better than round wires write r l on earbuds if possible make a case for them overall i love it bcuz it is my first wireless headphones peace,5.0
hiii am facing an issue i use the oneplus bullets wireless z with my realme g i have faced an issue since the beginning online calls either voice or video whatsapp totok zoom messenger do not work at all if i have started a video call it works perfectly but as soon as i connect the earphones it displays connectivity issues and just doesn t work,1.0
the boat bass heads really live up to their name by providing amazing bass for music loverspros1 the design is stylish especially the white one2 the headphone is easily foldable making it convenient to carry3 mic for calls4 excellent bass5 very cheap bought for around 900 during sale6 durable and lengthy cablecons1 you cannot wear it for more than one hour beyond which your ears start hurting due to the tight design2 slight distortion at 100 sound levels,4.0
very good,4.0
as good as i expected,5.0
it is wrong on part of amazon to club multiple products into one and project ratings together as one also when it is updated it should be sold as a different item if the features are considerably changed the ratings also become misleading here the previous version of this product had a smart switch it allowed you to toggel between two different phones devices e g you are listening to music from your laptop and receive a call on your mobile simple click that button and take the call now this button has been removed which is a big disappointment,4.0
nice bass and good battery backupi got to hours of battery backup feels premium,5.0
overall good,5.0
super product im so happy now,5.0
poor front camera over all good,5.0
we are going bike it will not clear for call taking sound is good but it is not clear on calling,3.0
average quality not so good,5.0
good sound and connectivity but the only con is that it does not work well with whatsapp calling and even some other calling apps like imo and sometime instagram i think it s a bug because i ve seen alot of complaint regarding this issue,4.0
best in class battery backup is good especially when you play games like pubg cod but it is sort of heavy when you hold in hands portrait mode is best to click pictures stage light effect is awesome try to click photos outside in nature because photos inside home or room will not give you the quality in any phone even in dslr,5.0
sound quality is good than i ve expected and the bass is quite and punchy value for money good product,4.0
super all is going,5.0
my dream comes true to get this amazing gift flipkart delivered my phone within 24 hours thanks,5.0
still better than iphone 12 and one plus 9 pro in many aspectsvalue for money,5.0
best laptop excellent processor in the segment amazing sound video quality recommended for full day work best packaging biggest hard disc in the segment recommended to buy,5.0
camera is not as much expected but if u want performance go for it at this price range,5.0
awesome phone premium quality,5.0
nice best,5.0
battery is not good as shown with regular use hardly last one day even in fresh new condition upon using for an hour for zoom call the phone started to heat up too much camera is pathetic even redmi note 4 camera is of same quality for pictures display is also average and so as touch screen many times touch sensor not working u need to try twice or thrice finger sensor also not working properly overall not a good phone even in budget range as most of the features given in specificat read more,5.0
the camera is the worst fingerprint sensor also not detect the finger fastly it really never meet the expectations i had my suggestion is that dont buy this mobile i tried to return also but their is no return policy here and there is lot of problem happening with apps sometimes they close automatically themselves iam feeling like the processor is also not good for this mobile i can give 1 out of 10 for this mobile thats it from my end,4.0
thanks for filipkart,5.0
great value for money recommended,5.0
worthless productcamera is poor quality,5.0
top notch camera,5.0
really great,5.0
couldnt stopped me from writing a review p never write any reviews but seriously this router made me to writei can only say just go for it guys its a very good budget router never lags or heats up nothingsetup is very easyrange is pretty awesomegets upto the 2nd floor to a certain point btw i live in ground floorbuy it without any hesitationyou really dont have to think about it and last but not least hats off to you flipkart and the sellerthe product delivered timely and was wrapp read more,5.0
the media could not be loaded best in classnever compare this products from any mid range other brand like boat or noise in this price segment built quality is perfect and flexiblesound and bass is best i love this product,5.0
first my old phone price is 1850 and when delivery boy pick up my phone price is only 1350 but my phone is good conditions,5.0
just after one week i brought this product i was not able to connect this headphone with my any phone tried multiple phones but its not connecting no warranty card with envelop and nothing can be done at this situation k has gone never buy this product,1.0
worst audio quality not at all recommended,1.0
value of money iam happy,5.0
i first gave stars as it had good sound but the serivce is awfull one side stoped working in months and service center dont have pic up options,2.0
good router easy to install though wireless signal not very strong but can be used in two bedroom flat i am using one computer three mobiles one tab and one ipod if you have cable broadband need to make sure that con ip address while installing and also need to select pppoe for ip address not dynamic,5.0
its the perfect buy considering the qualities like processorsnapdragon which is good for gaming n all at such a cheap price also camera quality is best at this price,4.0
amazing,5.0
considering its price point its really a very good router its works very well and its easy to setup great performance u guys should try,4.0
just amazing phone in this price,5.0
i love these headphones i have owned this product for probably 5 years with no problems and decided to buy a backup for the price you cant beat it im retired and i teach on skype so why i love these headphones is 1 theyre light 2 they dont cause your ears to sweat especially in a hot climate 3 you can wear for hours and you hardly even notice them 4 both the audio quality and mic have a very clean sound out of curiosity i decided to look at the critical reviews the 1s dummies they should have looked at the pictures before buying this product has 2 pins perfect for my laptop so dont buy this product h110 if you want it for your phone or your laptop has one jack buy model logitech h111 with 1 pin bottom line this product should have a 45 rating or better,5.0
its good to used,4.0
the phone is great as compared to other phones in this budget there is no second thought about the camera quality and the battery life good buy if you have a budget of around 45k,5.0
thanx poco and flipkart i am totally satisfied by this phone,4.0
this is an amazing product it is an upgrade from past version but it doesn t hai dedicated button for quick switch,5.0
but there s no device switching option for non one plus devices,4.0
good handset,5.0
giving this review post a week of usage the earphones are great and works amazingly well the magnet given around the earphones disconnects on touch each other and is very handy the quality of the wire is also good unlike sony or other earphones overall must have,5.0
review after months use bluetooth connects but when you attend call opposite person won t be able to hear your voice,1.0
very poor customer service and very low quality earbudsomething cracking sound is producing while listening a song due to this i had replaced the earbud but again same problem occurring,1.0
display fhd okk battery supb 6000mah performance good but camera please install gcam its gives you satisfaction,4.0
what a beast,5.0
in very reasonable price very best mobile phone poco m3 value for money deal thanks flipkart,5.0
original product superb,5.0
superb phone value of money excellent performance feeling comfortable,5.0
battery backup and camera quality was not so good,5.0
after use of fifteen days it creats crackling of sound like krrr krr in background one of the bad earphones in my life in just fifteen days earphones not working welli think amazon gives me duplicate,1.0
good picture quality in low light conditions and lcd retina display is not too cheap still it is holding good,5.0
i bought it on jun after days use its mike not working i am unable to make any call by this even now return window is closed its under warranty what can i do now its like dar dard after buying,1.0
anyone takes bluetooth neck band from this company one plus first of all i wish to know that if you have a mobile of mi xiaomi then do not take it because in the beginning the sound comes right but later unwanted noise rattle starts coming and on going to the service center refuse to replace,1.0
look wise very good turn on off with magnetscame with charge i charged so mostly mins it got full sound quality is not that good,4.0
very bad product when answering calls getting abnormal noise when signal was not up to range even though there was a half signal still same abnormal noise observed when answered calls with out bluetooth then voice clarity was ok,1.0
nice one great performance value for money,5.0
no bass high terrible it pick all the noise from around no noise cancellation,3.0
very nice reasonable worth product with good packaging fast delivery too loved it,5.0
best mobile phone in this price range nice specifications and also unique color and design,5.0
i used it around 9 to 10 hrs in wifi calling its battery backup awesome,5.0
hanging promblem is come with this product,5.0
overall performance much less than expected,3.0
if u are reading it now then wait for iphone 12 in bbd 11 is good but oled over lcd anyday dont panic for buying an iphone just like i did use ur money wisely and iphone 12 is a far better option than 11 in terms of display,4.0
there is no headphone in the box unsatisfied disappointed,1.0
the media could not be loaded very good product noise cancellation is not up to the mark,5.0
superb mobile value for money,5.0
after i bought one plus headphone in period od momths one side of headphone stopped working when i go to one plus care for repair or replacement bcz product was in warranty they said no bcz some inner wiring is broke and they cant replace it what a crap way to turndown my repair or replacement request,1.0
its a good product to have along with your isp modem i use ubuntu so didnt use the installation cd sometimes i think the signal trasmitted thru the router is very week if we try to use the laptop from other room overall good to have product considering the price range and thanks flipkart for great service,4.0
very bad bluetooth earphone do not buy it otherwise your will waste for week it was good but after some time was waste same condition was of my friend you can buy sony or other brands but do not buy this earphone thank you,2.0
bass and sound quality is amazing and the most fascinating thing is how it connects and disconnects so easily i use the earphone for almost hours everyday and i have to only charge them once in the morning and still battery is remaining at the end of the day it is a fantastic product if your budget allows you go for it,5.0
front cam is not that much good laggy sometimes good battery life good for normal beginner users,4.0
classy,5.0
veryy good,5.0
awesome product by apple thank u flipkart,5.0
this review comes from 1 year 6 months of usagei guess flipkart forgot my order tldr are you a nonpower user are you looking router for you mom and need to cover only one room this is the perfect buy do you need coverage for more than 2 adj rooms or cross more than 2 wall andor do you play lan gamesuse voipor need high speed wifi and stability look for something else software firmware features this was the first tp link device i bought and i becam read more,5.0
everything is good about this phone however at 60k customer expect oled display which is lack in this phone,5.0
best iphone model at this range,5.0
processor so slowover all goodi am not recommend it,5.0
very nice enjoying having this,5.0
nice product love this,5.0
pretty disappointed with the lack of featues for example no option for switching between devices which is a standard feature nowadays honestly i bought this because it comes with extra ear tips which are not available in the market and i have lost the ones of my oneplus z and oneplus wireless both are much better,2.0
good product flipkart,5.0
the quality of its camera is very good and its look is also amazing,5.0
received the product today and found that the left earbud sounds louder then the right earbud at the frist place i thought its problem with this particular unit but guess what its manufacturing defect from this big brand all of its bass edition units sounds louder on the left then the right altgough its sounds goods when plugged both together but it is not acceptable from the brand like this,3.0
excellent phone also in 2021 and red looks awesome,5.0
overall excellent,5.0
amazing pair of headphones i have used almost all brands and at the price point that it is at they are the best dont go for negative reviews ignore them good that i ignored them while buying it,5.0
waste of money for given cost go ahead and buy a android device,5.0
i bought pcs in jan republic day sale one for me and other for friends and we all faced same issue that this has broken due to poor build quality now left side speaker has stopped working,1.0
good product,5.0
excellent product high sound quality with noise reduction,5.0
zero i suggest dont buy this i tried improve the quality via equ but the earphone jst like local quality,1.0
please don t purchase if you re a gammer as the delay is very long but if you re using it for calls music movies then its the best,2.0
i am oneplus user and i brought this bcz i love bass the bass and the sound is okay but i could have been better the battery life is way too low after a full charge the headphones would only work for an hour poor performance for a product which i brought in january end this year not worh the money i m disappointed,1.0
its ok,5.0
price high,3.0
i purchased this product month back and now it is not switching off this is getting charged full but not getting switch on showed in service centre they said it is charging port damaged i am not understanding that if it is damaged then how it is getting charge there is problem with its board that it is not getting switch on but service centre is saying it will not cover under warranty so please think before purchase,1.0
good price high,5.0
poor product quality within days the mic seems to be dysfunctional can t talk to people using this device as it makes unnecessary self generated noises let s hope the music playback doesn t have the same problem with time but i don t recommend people to buy,1.0
everything is best with this device just neckband firmness and length lacking rest audio quality is awesome battery womt last either for hr but ok genuine feedback go for it,4.0
very good productfully satisfiedvery lite weight battery sound quality awesome,5.0
i am so glad i found a great deal on this laptop on amazon without the tag of any sale period at just 70k wherein the effective cost i incurred was 665k with card discounts please note my entire review is based upon the price of 665k it has a higher performanceperrupee to outclass every other 14inch convertible currently availablefirstly the price i am surprised how a behemoth of a 2in1 machine with the latest ryzen 5700u with 16gb ram and 512gb ssd was available at this price the nearest same specd laptop 2in1 is priced at a whopping 99k hp pavilion x360 2021 it is unbelievable and on top of that it comes with a lenovo digital stylus lifetime microsoft office 2019 student 1year onsite warranty along with an included 1year accidental damage protection all included in the price and it doesnt stop there lenovo has been running a june 2021 offer wherein i got an extra 12 year warranty and 12 year accidental damage protection for just an additional 2500now lets come to the machine 5700u processor coupled with 16gb ram and 512gb ssd is the best your money can buy for this category of laptops even till 1 lakh in case youve not been following the processor let me tell you in short it rivals in singlecore performance with i7 11th gen far outweighs i7 11th gen in multicore while being much more energyefficient at this rate i wont be surprised if intel becomes a nokia in the next 510 years amd is killing iti have used it for only 24 hours so far so this is a quick first impressions review which i will update more later i have made this purchase after a lot of research so i am writing my points in order of what i was concerned about the most1 display it is not dim by any means at all i came across several reviews and videos of people saying the display of flex 5 is dim which i find very incorrect one can say it is not very bright but its not dim by any standards based upon my research the last years 2020 flex 5 was being shipped with a 220 nits panel in some regions and it was dim the model i have 14alc05 manufactured 21 may 2021 has a 250 nits panel and has more than sufficient brightness for indoor use or even if sitting next to a window during the day i am typing this on flex 5 sitting next to a window at 80 brightness sure if you are someone who has to practically work under the sun in a completely open area only then you can say that the max brightness is dim my outgoing laptop is a hp elitebook 840 g3 1366768 tn panel and the flex 5 display quality and brightness is far better than that also i have thoroughly checked for any signs of screen bleed visible to the naked eye none foundthe colour gamut is 45 ntsc which if you are into photovideo editing already know is not ideal dont buy this laptop unless you have an external accurate colour monitor to pair it with2 bluetooth version is 503 wifi is not wifi 6 but is upgradeable it comes with a realtek 8822ce4 hdmi is hdmi 14b which supports 4k60hz have checked on my 4k hdr lg tv you need compatible hdmi cable for the same usbc port meanwhile supports dp 12 and can output 4k 60hz over rgb5 charging port is via typec not a pin hole connector charging speed is superfast thankfully lenovo vantage software allows to turn fast charging off to preserve battery health6 build quality is decent will update more laterthe regular stuff like sound keyboard touchscreen is as expected battery life is excellent after using for 4 hours i had hit just 57 markthese are the main points for my quick review,2.0
evarything is good but when we use 1 hrs above too much of pain occured on ears,4.0
i have bought this product and its mind blowing in range in speed and as well in transfer rate me and my family is happy and satisfied with the product affordable and worth buying this router for house use and again salute to flipkart service keep the good work,5.0
first day they came they were not working properly and with full volume it s making some noise inside the earphone and after the replacement requested amazon took the earphones the second day i requested and now they are taking days for replacement and also amazon customer service is terrible and at last this is the last time i m ordering from amazon,1.0
best machine,1.0
they are flawlessly amazing but if you are a mi mobile user then they are not for you i am k pro and they do not give their when i use it with them or with any other mi device if you are using oneplus oppo vivo then they are perfect for you the battery life and comfort is just amazing,5.0
mice,5.0
bass is pretty much good but not as good as boat bassheads but overall sound quality and clarity is top notch battery life is great latency is there but you ll notice it when you are looking for it,4.0
its iphone name is enough amazing handset pros superb display superb battery backup premium looks camera gives natural pics network coverage superb cons only con is ekart delivery services which are very disappointing,5.0
sounds good bass and midtones are good struggles a bit at the high tones but nothing that you would notice in general light to wear absence of quick switch button is a let down battery is good took more than mins to charge unlike as advertised but not really complaining in summary worth the buck,4.0
this is a gift for my wife she preferred the green colored iphone as it is a new color introduced by apple avid user of iphones for the last 6 years starting with i phone 5s she started using the product immediately after we received it she loving it refer to my ratings as per below delivery time amazing 3 days looks awesome exactly same as it was shown in the portal value for money satisfied i got an instant discount of rs 6000 on the mrp hdfc cards definite recommen read more,5.0
value for money good performance,4.0
awesome i love itcamera quality is also good,5.0
aftr so many research in low budget routers after reading lots of negative reviews i finally ordered this one it is fully installed and working properly and even at 20 feet distance the wifi is strong the software is also very good and includes lots of features which is not for ordinary brain for less than 1k you wont have anything better than this yes it is pure china made but it is not footpath edition and it has got 3 yrs warranty flipkart packaging was also very good but their read more,4.0
awesome phone good camera good performance only drawback is the slow charger provided,5.0
nice product speed is nice camera is very gud and overall best breand,5.0
excellent,5.0
its good for bass songs only normal conversation movies videos etc will also be slightly heard with bass effect if you are willing to customize equalizer setting in your phone your purpose will not be solved because you know for classical songs you set equalizer on classical mode it won t sound like classic it ll have bass majorly if you re bass lover it s perfect for you if amazon is giving me refund i m ready to cancel the order,1.0
right side headphone is not working,1.0
very good camera green colour is best in iphone 11please buy the phone,4.0
everything ok but heating problems so fast battery drain,3.0
no game mode for others companys device like oppo vivo realme motorola mi infinix etc price game mode latency upto ms,4.0
severe network issue,5.0
pros great sound effects bass is great bluetooth range is awesome charging in mins lasts for hrscons didn t know that the device will not work when both the earpieces are attatched together must mention that somewhere in the box did not come as a complementary with my oneplus t device,5.0
good and value for money,5.0
about months before i ordered it wanted to take time experience it and finaly incan just say go for it if you are looking for quality sound battery backup less time needed to get it charged and one last is the brand which people will recognise once again j can say just gonfor it,5.0
little more clarity needed for camera,4.0
undoubtedly iphone 11 is the most successful model till now and its performance is extraordinary and the security features are very impressive display is more vibrant sound quality camera quality 5 but iphone should add accessories too and act like scrooge,4.0
best phone for this price,5.0
its a nice product as expected working good and worth for money please go to this product without any doubt,5.0
classa product go for it been using this for 2 months dual antina give total congestion free network i have connected 3 mobiles 1 laptop n a tab all 5 devices working smoothrange coverage is also good 1000sqft flat is perfectly covered tough the signal strength is week on the farther ends due to wall but doesnt hamper the speed if u want to buy a router your search ends here just close your eyes n buy this one,3.0
if the purpose is only music then best one to go want to use for calls then don t consider this you will get cracking noise during calls,1.0
super quality,5.0
excellent phone with excellent processor,5.0
using this from 1 year still working perfect,3.0
best phone under 11000,5.0
owsm phone really nice sound quality is very good,5.0
very very best phone under this price love it,3.0
the iphone 11 the successor to the iphone xr has gone from secondary handset to firmly take the limelight offering most of the topend camera technology of the powerful iphone 11 pro it packs good spec and manages to do so for a lower cost than many would expect this is the one to go for if you want a good value new iphone,4.0
this is the amazing smartphone that i have used,5.0
battery backup is better 11h screen on time normal use 2day camera is good value of money,5.0
i have tried samsung noise boat realme but this one beat them in call quality there is no issue even in crowded place about sound i think every earphones has pretty good sound,5.0
it worked fine for month and then it stopped working i reseted it then it won t even turn on tried every method according to the manual but couldn t turn this thing on it frequently had connection issues for rs i expected a good product disappointed,1.0
mind blowing purchase,5.0
value for money one of best in 11k,3.0
poco m3 best mobile,5.0
this is my first oneplus buyall sound build quality ok but stop working with in hour amazed my bad luck or manufacturing quality issue hope replacement pic will work atleast one year so far i am using sony bluetooth earphones for last yr no complain even no wear tear,1.0
loved the sound quality,5.0
i like the sound quality,5.0
this prize best mobile,5.0
display quality and camera quality could have been better,3.0
i have received my product dslr cannon 1500d at 15 the october 2018 but adopter has not been given along with the dslr which is a very common accessoriesthey must deliver that as soon as possibleotheewise i gave to complain about it again again,2.0
great mobile but camera quality is bad,5.0
worst product ever purchased i have used it for days so far suddenly the audio is not working properly on th day the return window is also closed not expected this at all waste of money could have purchased some other wireless earphones in k bucks,1.0
i loved it sound quality is decent gives wide range you can walk freely in entire home and songs will play smoothly it s very light weight and the built in quality is also very nice overall very good product,5.0
met expectation after using lot of brands,5.0
this was one of the gifting product that usually i gifted to more than people in my family everybody loved it they were also booked so many products and gifted to there relatives,5.0
i like the clarity of voice but as it is mentioned bass edition we can t expect much bass one who is looking for good bass i would recommend not to go with this product if u want to use it for more hours or some one who prefer clear voice can go with this product,3.0
camera quality was not that much good as expected keeping in mind that it has 48 mp back camera even a 13mp camera images are somewhat similar to the images of this phone if you are buying this because of camera i must say prefer some other brand,5.0
best switch to an iphone from android,5.0
using since days best battery and sound quality highly recommended to headphone lovers,5.0
have been using the phone for just a few days so its quite early for an honest review all stars on parameters are based on just a few days of use so pls dont go by them have switched from android to ios due to greater privacy on offer and a great price being offered for the 128gb version,5.0
best camera with best battery ive been using since morning but still 70 apple really work for the battery this time already in love with the product,5.0
owasam,5.0
i don t know why this product has review of if you are purchasing this headset for the audio quality then please go for some other headset the bass is very high due to this it causes pain in the ears after prolonged usage built quality is good call quality is good but no enc please remember this so environmental noise can be heared on the person on the other end while calling light will blink everytime even after we connect to the phone this is annoying sometimes verdictan average headset,3.0
osm phone,4.0
one side doesn t work and one plus replacement procedure is the worst i have been waiting for months to get it replaced visited the store times once they did not accept and once they were busy selling the new product so they asked me to come again,3.0
dont buy waste of money i changed the product times but while changing the volume there is a tip tip irritating sound many of one plus users facing the same issue,1.0
phone is heating up during charging also sometimes during normal browsingjust 5 days use till now awaiting revert,5.0
my 3rd iphone great performance amazing visual and sound clarity awesome as always,5.0
thanks mohit,5.0
though its called bass edition you will not get overwhelmed by bass bass is sufficient along with other paraments pleasure to the ears best thing is battery life i charge once and forget,5.0
positives are many but ve is reaching out to controls is pain as the neck band is too short u will have to struggle until get use to it,4.0
very good,5.0
good product price worthy,4.0
