rating,reviews
5,best wireless gadget very useful and battery backup is awesome
1,it automatically disconnects and reconnects many times even when magnets are detached one of my friend is also facing the same issue i think this is a product fault
5,could be the best earphones for this price range and works beautifully with my oneplus pro can buy blindly for it s battery backup fast charging and audio quality
1,there is no switch option in bass edition but website uses confusing words to make you feel it has a switch option i am returning and buying the option without bass
4,product is good best in class good build quality better than other brands charging is quick and battery usage time is better than other types available
5,made in china
5,very good product value for money and actually it is water resistance you can use thi in medium rain also
2,i m fade up never use one plus buds
1,after one month mic not working just using for audio if you visit customer service centre they tell lots of stories and tell like mistake with you
5,very good product from oneplus i feel it is satisfactory product very less time it takes to charge sound and backup is also good
3,best for calling worst for music lovers i have purchased it for calling purpose only cost is high
5,excellent quality bluetooth headset good range of bass n hf value for money
5,the media could not be loaded very nice i like very much for music listeners u feel best experience with it but while talking on phone it receives surrounding sounds more
4,excellent battery life and great sound quality microphone quality is okayish not comfortable for continuous usage
5,very nice product
5,very nice n clear
2,really like the headphones but they constantly keep disconnecting from my samsung s
5,sound quality good bass quality better than old versioni like this bass edition star from me
1,crackling noise coming while listening music calling etc this noise is very annoying and affecting the sound quality of music and vocals oneplus should work on this problem
5,sound quality is pretty decent the vocals are clear but bass is slightly inclined towards a lower side which is not a big issue overall it has a balanced sound quality
3,i was purchased th may now at the time of talking very noisy in ear phone but listening of audio is clear where i will give for service and what is the warranty period
5,great value for money
2,i hate battery backup really i hate old version earphone is best as compared to this
5,the media could not be loaded oneplus made this wireless neckband with such prefection that it s first look and sound clarity would easily blown my mind
4,missing quick switch pairing button
1,mike is not working and sounds quality is very bad i m not satisfied with this product
5,sound quality is really good and excellent battery life and quick connect with device
1,the power button is not working even i can t start one time from the item received waste of my money it is very bad quality head set please can you reply are refund back my money
5,sound quality is goodnoise cancellation is goodbass quality is goodproduct quality and color is awesomeoverall product is excellent
1,defected item received days it was working fine later promblem started often getting disconnected again again it s asking for pair very much disappointed
5,the product is very good packaging the sound quality is superd as specially the bass these can beat neckband of range of to u can go for it
5,don t think too much it is not give you dj sound it s neckband so normal uses with great battery life this is perfect all are good mim charge all day use
5,the product is great just one thing have to charge it every other day with minimal use no long battery life as mentioned rest the quality is superb
2,while i am speaking the other side they are getting more disturbance i haven t expect this from one plus
1,the media could not be loaded while conducting the webinar my voice is not there when phone to other and friends they do not hear my voice noise concellation is also not working
5,sound quality bass quality microphone is pretty well thank you seller and amazon for delivering the product in good condition
1,connectivity issue that too on one plus phone needs to be connected daily takes minimum minutesdon t buy waste of money
5,these headphones by oneplus are great sounding and durable
3,certain times it disconnects from the phone need to connect once again from the phone other than that everything is fine
5,best product
5,the media could not be loaded beutiful product very nice item
1,very bad product by oneplus battery backup too shortbahot gussa aa rha salareturn options bhi bnd kr diye the bsdkeand ab mai kya khu bc
4,good for the price can t hear on the top volume to get comfortable sound need to keep volume on middle
3,this product is not good for gaming the sound was delay it was not worth for games and the bass is good
5,one plus is a very good company the product is very beautiful and the sound quality is excellent it will not unnecessary drop from your ears while walking or runnin product it worthy
5,good product
1,if the purpose is only music then best one to go want to use for calls then don t consider this you will get cracking noise during calls
5,one of the best and budget launched by oneplus loved it
5,nice product good quality noice free music
2,though it is bass edition lacks pubchy bass
1,quality good but it is not suit for my ears
5,good product
5,good product i am using it since week no issue so far using with my iphone and dell laptop so far satisfied
4,yeah quality is good sounds is amazing but there is an connection issue with bluetooth sometimes its automatically breaks connection with my phone otherwise it is superrrr
2,i bought oneplus wireless in july it has days replacement i used last days sometimes it has some irritating sound the sound like fm antenna dont buy this product
5,bht hi mast earphone g ki range is se best koi earphone nai h bass bht mast h or rating bh is range sbse jyada jisko bh ki range earphone leni ho to best h yeh
1,because this product some time disconnected auto connect on when you play music and you tube and games and etc every to minits auto disconnected connect
5,material quality seems really good and sound quality is also good overall good purchase
4,good for music as echo sound there phone calls have little problem
5,excellent by all means
5,the media could not be loaded
5,blindly buy product best in classss
5,good prodcut
5,quality is good sound is very good bas is pretty good did min charge and its still going on will take to gym lets see how long goes quite impressed best neckband in this price range
1,january i have been received this product wireless but now after days this product is not working the sound is not coming please replaced it or give my money back
3,bass sound quality wise no issue packing and design is also sexyonly issue in connectivity it takes long time to detect the device
4,look is good quality will be good sound quality battery life all so very good all about it is very good on this pricei m happy on this oneplus bullat wireless z bass edition bass blue
5,oneplus headphone ka sound qiality super hai bass quality ka bath karea to bohoth kubh hai noise cancellation esey hai sob milaka super hai
5,these earphones are literally the best in this price range absolutely love the quick charge and the sound quality
5,its awesome product guys well mannered packedthe quality is very rich must buy this nackband its battery backup is awesome clear sound pleasent sound
5,the sound quality is just awesome guy s if u r bass lover sound quality then u should definitely buy this product i just love the bass built by oneplus
4,like the built quality as per sound quality it s good battery backup is also good and it get charge faster the connecting speed is also good
5,it s oneplus awesome fantastic love the way it s music beats shuffle battery backup is amazing it s class masterclass in truely wireless series
4,good product
4,go for itsound quality call quality bass battery overall experience a one
5,sound quality is best bass is not very thumpy but rich bass given in this bluetooth bass battery backup very good go for it
5,decent sound quality and a good quality product for this price range
3,quailty is very good but bluetooth connection problem
3,great buy but it is showing some problems in ascepts of charging not getting charged since yesterday night
5,overall nice when you start calling someone in a noisee place lot of noise capture this earphone
5,nice wireless at this price but for calling voice cancellation doesn t work outside area plz improve for calling best in outside also over all best experience love it
5,it is awesome you should trust it in fact best in the segment sound quality noise cancellation andbass quality is also extremely good just buy it
5,excellent earphones i order twice one for friend and one for me this earphone are best for gaming and listening song excellent bass and very good material go buy blind eye
5,i use this every day and the things i noticed is it got a really good battery life i use it for at least hours every day and i like the sound quality it have a nice bass
5,sound and bass quality is good i love this wirless bullets z bass edition
5,very good brand
5,amazing product
5,awesome product with good battery backup
5,excellent
5,loved the bass and sound amazing sound quality feels so comfortable
1,no noice cancellation
4,very good quality for the cost both material and sound i use it for office use one issue slips from one ear after sometime might not be fit for exercise
3,one side wire is broken and had stopped working and it is not covered under warranty what a useless product if we have to pay only for months
5,i gifted it to my husband and he loves it
4,the media could not be loaded good
5,should have a manual switch off and on button cause sometimes those magnets stick together and the earphones are switched off while we are using
5,quality and connecting speed of the earphones is good battery backup is also sufficient you can use it throughout the day in a single charge
5,i like so much this device sound quality and bass extremely awesome and battery life too good i have using this month better experience for i suggested this product
2,music is ok but lot of disturbance on calls also they are not comfortable for long time out of comfort calls music
1,there is always a clacking sound while on tha call replaced them once but same with the new one too not a good earphones to buy do not spend your money on this
4,every thing is okk but the battery backup is too poor as i know the battery backup of one plus bullet bluetooth is awesome i request to give me the right product
3,need to improve the bass sound quality good while listening music very much disappointed with bass feature charging was good not recommend for bass lovers
5,best ear phone
2,stopped working after days
2,only warranty time responsible company after warranty dates finished not any solution my products not repairing and not any solution sarvis center very bad
5,the earphones are very good give a good and clear bass also lets see for few days how it works its great and its worth the price
1,this earphone has a big issue with the mic ythe person on the other side will hear a lot of noise rather than your voice
2,i am facing charging issue in my one plus bullets wireless z bass edition only red light shows while charging for a long time kindly replace the product
5,the sound quality is very good and auto noice cancellation works well and the bass also very good but battery is so sooo
5,great noise cancellation for this price
1,month me ye dusra headphones hai jo fir se kharab ho gya mera hala ki exchange se mil ja rha hai pr mujhe bhot dikkt ho rhi hai har bar mah bad kharab ho ja rhi hai me west product hai
1,left ear bud stopped working in the span of one month and voice was clear opposite person unable to hear voice on call facing lot of diatrabance on audio and video calls
1,very bad soundnot compatible with laptopalways gives kir kir sound while internet call big name only but it s work is ver poor
5,an amazing product then sounds quality so awesome it feels like there is nothing beside me just love it
1,the media could not be loaded cheap quality chinese products within month product damaged no warranty is provided from one plus really low quality products
1,the product i purchase can t work as i expected i suffers mike problem so i want to return it plz take return this product and my amount return me as soon as possible early
3,after one month everything is okk but in calling a lot of problems you can t talk to anyone if you connected this earphone to your phone call quality like tatti
3,not as per expectation outside noise is disturbing during call or music after months getting diconnected with mobile in the mid of use charging light is not working
1,this product i charge in hours uncharge no charge return charge charge promblem and audio quality noise please don t purchase in bluetooth headset u money waste
1,this product was not satisfied call noise is verry high talking time fully break not clear voice hearing very irritation i bought very high expectation but not worth it
4,product is great just one thing they should have retained the option of switching between devices but quick connect works fabulously with oneplus phones
5,noisy poor adjustments toooooo louder while listening songs and disturbing our mind completely
1,inferior quality
4,if you are looking for fast charge and long battery backup then blindly go for this sound quality is also good
5,worth for money excellent product to use
4,mast
5,under k this is best headphone i think good sound quality and bess is also good and battery life not that much longer what company says but i get sufficient time
5,battery backup of this earphone doesn t meet my expection bullet wireless has more battery backup than bass edition overall its good except battery backup
1,this product is bad qualityi am return this product for days ago and my refund is pendingplease give my refund fastamazon is a fraud company
1,it s been just a month i bought these earphones and one of it has stopped working i can t even return it now and totally not worth the money i spent on it that is rs
1,its very bad within month its not worcking at all and i want to know that it is return back or not because its in warenty period so what is procedure to return this item
1,es earfone ko maine dec m sale purchase kiya tha or aaj jan h or eski bettery bilkul bhe sahi kaam nahi kr rahe h or sahi se chl bhe nahi raha h muje ye nahi chaye ek dm bkwass earfone h muje mare paise waps chaye bs
1,no battery backup battery charge drain on standby mode and service centre not available in asansol area this very pathetic
1,waste product it s stopped working within days of purchase and no return policy
5,headphone is very latest and very e good perform
1,in my opinion one plus should not gone into sound industry one of the worst ever earphone i am purchasing and literally i m disappointed with oneplus
5,it takes only minutes to complete full charge and lasts more than hours sound quality bass quality noise cancellation are good you can t expect more from a wireless headset
4,sounds quality is good within minut battery full charge battery backup days bass quality is average not so high voice clearity is best water resistant genuine review after using month of head phone
4,very good product
4,good balanced sound quality decent battery backup but not good as advertised however the charging is super quick good and quick pairing
4,likesound noise cancellation bass dislikebattery backup lenght of buds wires color combination
5,best
5,different beats to different music that s what is needed and it packs all into it
1,random pops and crackles occur and ruins the listening experience returned the first pair with the same problem the second pair also has it
1,it has very less battery backup compared to the earlier version one fine day it just stops working just after daysit doesn t have sound as promised
1,sound is not clear cracking sound comes after few days uses i also replaced the product but the result is same not recommende go with realme or other brands
5,don t think just go for it good bulit quality providing great flexibility and just an op sound quality and yess this sounds better than my k jbl headphones
1,received a fake and cheap product and now i am not able to return the same as amazon is asking for image verification which can t be possible without receiving original product
5,quality is good all are good to use this product
4,sound quality is outstanding bass is also good can be given out of mic does its job neatly build quality is also good
2,getting frequently disconnected audio quality is also good
5,in love with this product total paisa was oolong sound quality range everything is so good
5,i use it with my samsung phone connectivity is good sound quality us also good the quality of the product is durable and at this price its a good buy
5,nice one time investment for this
1,i only got the charger in the box the earphone is missing i have recorded video while opening the box i want refund
4,the product sound is good the bass is not that high as expected but the mids and lows are good the overall quality is good
5,good product
4,awesome sound quality and bass pakka feels like a lil heavy and sound bass and charging capacity is excellent it s really worthy for k it perfectly fits
5,the media could not be loaded excellent product from one plus good comfort and battery performance no ear pain good build quality premium looks
5,best product ever one plus full bass
4,very good at this price point very well built sounds very good and loud anyone buying it won t be disappointed in any aspect for sure
3,battery porblem use
4,sound was some time not cleared and i saw a video person voice was breaked and speker was breaked noise are some time not cleared but audio is great and bass was awesome
1,very mediocre sound clarity and bass have better options available in market and is unlucky product as i lost it in days fruck
1,in product description it has mentioned that it has quick switch button but it is not available don t get cheated by oneplus and amazon
5,i have literally problem in these earphones from the premium unboxing experience to the reliable battery and sound quality go for it you won t regret it in total
1,the media could not be loaded this product is fraud my money is totally wasted sound quality is poorand bass quality is very poor like rupees bluetooth
4,material quality is nice to using sound quality is good nice quality is average bass quality is good
5,my budget was below but many people suggested me to add more to buy this product and after i got this i am big fan of this product it s really an amazing one best product
5,okay product nothing s wow same as some regular product at half the price
2,bass version of one plus wireless z doesn t have quick switch option therefore if u wish you go for the bass version please keep on mind that you won t be having quick switch option
5,battery life is very very good days to days it s comes ful charging time mits to mints
5,best neckband for base lovers and base highs and mids are perfectly balanced you can blindly go for these under rs
5,nice qualitybuilt structure awesomebullet in ear fit to earc type cable charger
5,i am last time purchaser oneplus bluetooth it s good but this time purchase but it s not connected bluetooth automatically this is problem and i think this is used product
1,it was second timeagain poor quality due to the cracking noise behind playing music really disappointedneed to return and refund going buy other brands
3,when i bought this it was working litbut suddenly today its just stoped working its not being charged not being connected and the light has also stopped indicating
5,good one
5,go for it
1,not satisfied with this also service of amazone not upto the mark i am requesting to retun that product but after days there is no response from your side poor service
5,boom boom
5,go for it
3,not working properly with laptops i think some driver or software issue is need to update i ve tried with hp dell laptops but working fine with mobile
5,most convenient feature is when it disconnects automatically when the buds are magnetically attached together good sound quality good bluetooth range
5,very good product sound is good
5,packing sound to much good
5,best battery backup good bass good sound quality and very much comfortable
5,just waao
5,fix with the phone perfectly sound quality is so good and battery life also so good once in days only i use to charge it awesome product
5,sound quality and bass bosting is very good and also no issues on during phone call but the noise cancellation is not that good as expected worthy to price and looks good
5,im using this item months already very good built quality also good bass that giving a home theatre feel overall its a beautiful creation thank you oneplus
4,i used to phone good productmy earphones are fall in tea but it is working is good volume is good connection is just better excellent product
4,good work
5,good deal
5,nice product with good battery backup
2,not good but ok
4,it s good light and well built
5,one of the best products from oneplus the bass is superb and it is very handy to use earphones has excellent sound quality and is a must buy product at this range
5,sound quality is amazing have used tws buds from other brands had issues so switched to neck band and this is amazing
5,everything is super must buy without any thinking value for money i am fully satisfied thank you amazon for first delivery i got it within working days
5,best ever sound quality within this range and best ever battery backup and charging speedamazing product
4,the sounds feel a bit too powerful and overwhelming you d most probably ebd up hating everything else just because your ears go so numb listening to this one be careful with sensitive ears
3,average sound can t switch between devices need to manually disconnect from one device connect to the other one
5,best product
5,overall excellent
1,one of the most worst earphones and worst service by one plus please don t purchase this product if one plus give it as a free note it one of the worst service by oneplus
5,good earphones battery life is great audio is crisp but these earphones are not better than apply wired earphones bass is kinda okbut overall its a great choice
1,i ordered three in a row order but there is a common problem in this headphones is one side of speaker is not working completely disappointed for buying this headphones
1,i faced connectivity issues charging takes more than hr for full charge with dash charger no problems faced while taking calls sound quality and bass is better than older version quick switch button should have been there
1,everything was good except mic mic not functiong well during call conversation its produce some very rough noisy sounds during call
5,the best
5,nice product and very very very nice brand base and sound is very very very good so i am happy and you buy now and enjoy wireless earphone thanks one brand and amazon
5,best in the price range
1,the first time i feel sad with one plus product used just months stopped working voice breaking is frequently happening
1,i ordered new one but got delivered a faulty used product it s not even starting requested for replacement let s see what will i get now very disappointed with service
1,this product is not proper connect my pc i fell very unhappy to expend money on it please tell me how to reach the service center of oneplus headphones near motihari bihar
5,best in this segment go for it value for money u will not regret cons no punchy bass
5,a great and super product sound quality is superb connectivity is also perfect perfectly fir in ear
1,bought this on a deadline to be used on my trip but sadly charging issue or system issue don t know i was highly relaying on one plus quality but sadly the accessories have been disappointing
5,insane battery life and rangefast connectivitysuperb bass and qualitydont need anything more from this product
1,in just months it s right side earphone is not workings there is no option for repair or replace it s worst earphone
4,well it gives great batty backup but i don t think it s show accurate and right percentage
4,all over review easily coonect with bluetooth quality good easy to handel
5,awesome medium but not very punchy bass excels in all day to day medium usage battery life is best perk note tgat quick switch is not available for bass edition reverb red
5,awesome if anyone want to purchase wireless bluetooth about rupees you have to purchase it even you have to take experience it its good
1,bad sound quality if you are sou d lover so choose oppo enco m no bass not good sound quality but batter life and charging speed is awsome
1,oneplus bullets wireless z bass edition redthis product is too bad amazon has a stock of this product all of them are defective so i urge you not to buy this product
4,nice product
5,super amazing sound quality is really superb with oneplus device i ve use many bt headphones but this one is great with suprb sound and bass if you have k just go for it i bet you will not feel regreat for it
3,good but there is no bass
5,sounds b bass b charging speed a build a overall a
5,build and sound quality awesome pairing speed is unbelievable
5,the sound quality is amazing i will recommend for this product it gives a perfect battery life and the bass quality can fullfill your needs excellent product and service
1,its not working
5,while on call our voice is not audible for another person if the mike is near then only they can hear our voice and mike is not near to speak also
1,the stuff i have bought does not sound properly and its quality is very bad so i want to replace it i do not want to buy this product again return the one
1,it s sound is getting blurred and not clear neither on a phone call nor on music it worked nice for months my suggestions don t buy this product
5,super
5,value for money satisfied with this after trying some other products in same price range
2,magent quality is not good enough they deatached after a some time and i thougt it is in off position but they cosume battery silently
5,overall awesome experience
5,worth every penny
5,best product sound quality is superb paisa vasool product only one thing i have to mention buds are irritating after to minutes one plus plese solve this issue
5,best in this price range most durable experienced it personally in an accident sound quality is awesome mic range for calls is nice all around best product
4,there s a small tak tak sound which is clearly heard at the beginning of every song and also during slow music it s annoying leaving that the product is amazing
5,this is really amazing product by one plus battery backup is really good and you can buy it without any doubt
1,no noise cancellation after days there is a big issue in call quality may be mic has stopped working properly glitch sound in between conversation and this issue seems not acceptable to any customer
4,sound quality is amazing with bass effect
5,quality is awesome sound is best if using inside helmet while riding bike is making some difficulties but performance is good
5,superb earphones
5,i love this very nice sound and bass is okay okay but mic is so best for calling and sound awesome
3,writing after a weekit provides the best quality sound worth a penny could have improved the noise cancellation for calls else the product works brilliant
1,earphone not working with my mac book laptop getting cracking sound and when i tried to replace it seller refused my request so disappointed with such kinf of response
3,in bass edition there is no quick switch feature although in wireless z comes with this feature and they mentioned that in the bass edition also comes in with this feature but they are making a fool
1,not working properly in vivo v mobile sometimes while watching videos bluetooth doesn t work when we switch off on its work sis their any solution for that
1,worst product it only works good for oneplus products if its connected to ther brand devices like samsung and asus laptops the cracking sound starts and poors the audio
4,nothing bettercalling par baat nhi ho paati sahi sebass accha nhi hbattery back up does not better
1,good but product is old september modal
4,bullets give very low battery backup even after full charge oneplus claims it will give up to hours of but backup but it get died in less than hours one plus is cheating us
5,very nice
1,if you are music lover don t buy it but battery life is good
5,good quality work great
4,cool value for money
5,it s a tut and tuf best earphone in this prize range best
4,sound quality is good bass is also good it s not comfortable in helmet while riding because of its little bigger sizeor else it s product
3,connectivity battery life build quality comfort everything is great expect sound quality too much bass i wish i could exchange it with non bass edition
5,excellent
4,the media could not be loaded i have proved that noise cancelling is enough both mic you listened in this video phone s mic and earphone mic also
5,awesome
5,long lasting battery life i have checked it it came about hrs for music bass also good noice cancelling also good value for money satisfied with this product
1,after a week mic is not working there are very few service centre are available in mumbai city it will your take half day to proceed in service center to troubleshoot
4,product is amazing mainly for talking and listening to music but i felt headache after hrs use dont know its realted or not otherwise all good
5,super quality and bass awesome i like oneplus wireless bluetooth super and tx amozon fast service
5,good quality super sound connectivity also very good flexible but the problem is the same that you cannot adjust the wire size according to your own
2,the mic stopped working days post purchase sound quality is good but was left very disappointed by the faulty microphone
4,super product highly recommend one time charged using days continuously happy with this product sound quality is awesome
5,this is an amazing product it is an upgrade from past version but it doesn t hai dedicated button for quick switch
4,sound quality is good didn t feel that much bass thou that people are hyping about built looks premiumfast chargerbattery life is goodfour star
5,i am using this product for more than months and my experience with the sound is pretty good it also have a great bass and treable and the connectivity is also nice
3,the sound is good its really not soo clear in higher volumes and it s a bit louder even in sound its overall a good one to buy and has an excellent battery life
1,the worst product i have ever purchased within one month of purchase sound is not coming from one earplug a very bad product and not recommend to anyone to buy this
3,while calling humming noice is coming mic has problem it doesn t cancel noise really frustrating noise is coming while using this earphone during voice or video call
3,the media could not be loaded i will not recommend u to take this at this price u may go to boat but can be taken around
1,continuously disconnecting whenever paired not in any perticular situation very dissappointed with this one please let me know what to do
1,as soon as the warranty ends the mic gives up as if chip fitted to monitor the time
5,the best bluetooth earpieces i have ever used best sound bass is not that good but value for money best material used to make it really loved it
3,sound is not upto point in android devices it s quite good for ios device build quality is quite good bass quality is also not too good
3,noice cancellation is not up to the mark not happy with that for music only it s good
5,best neckband in the current times just go for it dont think too much you wont regret
3,bass quality is normal as compared to sony incommig call quality to be improved no cover for type c charging port
5,so good battery life is so long
5,no words super
3,everything is working ok but when we use for calling it s not compatible with lower version of bluetooth phone voice not clear on both the side
1,i have booked this earphone on at rs its today and its only one side is working i found it really bad i dont know what to do now
3,the sound and bass is good altough the clarity could have been better but the build qulity id not good for this price they should have gone for metal it feels somewhat cheaper
4,amazing quality of the sound very good call qualityvolumes increasing decreasing sound adjusting in blutooth is bad
5,excellent
3,sound is okaybuild is okayno noice cancellationgood battery lifeconnect is delayed a bit but that is acceptable
2,doesn t have quick switch option or button to switch between two paired devices
1,males buzzing sound during call microphone is attached to the neck band which is why you need to speak louder while taking
5,best producti will recommend everyone to buy this headphones literally i charged it fully n use it days when used in travelling n full day with continuous use
4,bass is ok nc is not available quality is good battery is awesome but its an old model there are quite good neckbands like realme are available with advance features
1,not working now
1,not recommended
5,sound quality built quality bass battery features conclusion best wireless neckband under definitely consider buying
5,the delivery was prompt and without any fuss the description and the product features do match and seller really seems a good one
2,not good especially if you want to use for calling
5,most important thing is sound quality is best part and bass both are superb
5,package is goodfeel premium qualitysoft and comfortablesound quality is good
5,very comfortable for long call durations light weight and good range too overall a very very good purchase
1,i have purchased this item one month ago and within one month mic of this item has not been working and my voice is not going to another person over a calling
4,my bluetooth left one is not working is any warranty there for one plus bluetooth will you do any service for my item one plus wireless bluetooth
3,only after days mike had a problem now after days this bluetooth cannot be returned even if money has been spent on me please don t buy this product friends
5,build quality is very good does not hurt if wear it for hr anc is good w r t money overall great satisfaction
3,the sound etc is good but the frequency range is poor as compared to samsung level u if we move just from one room to another without the phone i am unable to attend the call
5,it s too good iam using since last months battery capacity is wonderful
3,sometimes it automatically disconnected i faced a problem a lot in initial connectivity not work properly sometimes
3,no doubt oneplus wireless z bass under one of good ear phone every thing have little pros and cons so sometime i face connectivity issue but it s rarely happen
4,bass are come perfectly voice also clear during listening songs but during call found voice distrabance voice not come clearly and goes to other person clearly also
5,a very good neckband works well with apple devices also hardcore bass lovers may find the bass a bit flat noise cancellation is average build quality is excellent
5,after being so skeptical as its my first one plus product i can say it was a good decision to have these wireless bullets
4,good but too bass
5,this is the amazing song very very music very difficult music effect is very nice
5,nice ear phones battery good
1,battery drain in speedlyonly hour battery life in full charging
5,very nice to listen the songs in this earphone bass quality is good build quality is also nice powerful battery
3,connectivity was ok sound quality ok but if i hear for high volume the sound was harsh to the ear charging point should have a cover otherwise sweat will damage the point
1,guys this device has no quick switch button as mentioned in the product description i feel so cheated and this happening on amazon actually make me worry a lot
1,i had high expectations on oneplus earphone but cracking noise after two weeks of use
4,everything is excellent except that they don t fit perfectly in ears
5,impressive
5,this is amazing product i am using very long time it s very quality product and big battery backup and also with good sound quality
2,the media could not be loaded recieved my order today after waiting for days and this is what i get old packaging and nroken seal really dissapointed
1,my oneplus bluetooth now working properly voice is breaking automatically conection on and off please resolve the issue otherwise replace that one
1,i didn t like anything in the product there is alot of connectivity issue i did not want a replacement i want refund of my product either action will be taken
3,no noice cancellation is working hearing a very bad disturbing noice during the normal audio and wifi audio or video calls really a bad experience using this product
5,this is such an amazing product every features are just perfect it has a very good quality of noise canceling easy to connect fast charging and long battery life
1,worst product it s very insult for brand one plus after one month mic not working properly while every call i want to disconnect bluetooth and take a call at normal
5,good design good sound quality good battery capacitybut it is better to charge the device upto the indicator turns into white as it lasts longer
5,good product
5,very good product
5,excellent quality
1,worst noise cancellation and bass not comfortable our ears and material quality was not good cheap materials used in read cable wire that s y i m retune this product
4,i bought on offer it s value for monyall are goodalso dolby surround soundbass quality higher too
2,sound is ok bass quality not good it stop working in just months bad product don t buy it
5,good one tight bass value for money
5,best earphones under k no research needed
1,the media could not be loaded no power not working
5,the media could not be loaded nice sound quality and good in lookbutnot pair to old devices means old version of android phones
4,it s okay to buy but don t buy if u have a high expectations for bass and good audio quality and super comfortable to wear far from others
1,microphone issue with my one plus device lot of distortion and connectivity issues while on call have to ordered a replacement let s see how that works
4,good built quality battery life is good too call quality is excellent only complaint is about its clarity not entirely bad but could have been crispier
5,really enjoyed the product and it goes very well with one plus mobile sound is clear and bass is also good
5,the product is best but the amazon delivery service is very poor pathetic next time no orders from amazon flipkart is bestt
1,within one day mic gone return window closed within a weekso what will do
2,within months of usage itself one side sound gone quality also is not good from one side wire is appearing overall not worth of money
5,great product awesome bettery life and charging speed sound quality is awesome noice cancellation need improvement other wise great product
4,good to buy
1,the sound after connecting to laptop is very low it doesn t include quick switch no proper service after claiming for warantee
5,good product nice featuresc type fast charging magnetic on off good wire quality bass boosted good battery lifevaluable
2,i first gave stars as it had good sound but the serivce is awfull one side stoped working in months and service center dont have pic up options
5,good quality and awesome sound effects bole to faaru
1,very bad product of these are my bad choice and bullests wireless z bass editon rhs ear plug not give any sound many bullets are not give side ear sound and bass quality very poor
1,a new product dose not get power rally dissatisfied with this
5,i m so happy this one plus bullet wireless bluetooth headsetson nice productthank u one plusand special thanks for amazon
5,amazing product by one using this earphones from mnth and this is worth of money i am a bass lover trust me this earphones delivered a great sound clarity
3,audio quality via voice call is very poor i m using jio but trust me thar hd voice call turned into poor quality but when i disconnect this neckband again voice quality become hd
2,don t go for it sound sucks and the only bass it got is in its namealso the calls are really horribledo yourself a favour and buy something else
5,i have been using it for past months no problem while using it
2,every time i have to manully connect my laptop once i restart my laptop device not connect automatically i have to go blutooth and pair again my blutooth headphone
1,within months unwanted noice during calls and battery backup issue when contacted customer service they told to reset settings which makes no changes to condition
5,everything is good but after months later than battery backup timing is decreased it s seem if i give it full charge the battery backup timing is less than days
4,only point i dont like about earphones is that it lags or sound get disconected going beyond metres which make me it to give star otherwise it is star product
5,awesome
5,awesome earphone and long lasting battery i charge it every days
1,the cable broke within days of purchase just days after the return replace period never expected from a brand like one plus
5,the media could not be loaded sound me calling fitting according to price the product are osmm bluetooth connectivity was average
1,it hasn t been a month even and the earphones have stopped connecting to any devices not expected such nuisance from amazon atleast i want a replacement as soon as possible
5,amazing product battery life specially
5,excellent product high sound quality with noise reduction
1,product was defective very disappointed and as i purchased this to gift someone and it was a embracing to gift a defective piece
5,best bluetooth wireless earphones you ll ever get in dis price range don t be thinking to buy it just go for it eyes closed
5,earphone design is amazing light in weight sound quality is good for outdoor use it is good to use battery backup is perfect
5,great value for money recommended
5,very nice
4,awesome battery backup cant connect more than one device at a time in bass edition that s the only drawback
5,amazing built quality with excellent sound
1,very bad buttons are not functional oneplus support also not helpful
5,nice product sound quality is good battery backup is fine nice look
5,product is very good sound is good and the base is good and super to carry
5,excellent sound quality super battery life n quick charging
3,quick charging light weight and good looking sound quality is also good only a bit uncomfortable if you use it for too long overall a decent product in this price
1,very poor bass quality which i purchased too much crack sound in bass quality
5,the product is in warranty period but its not working now kindly help to get it replaced
1,not that handy it pinches in ears if we put for long time also bluetooth is not properly working sometimes it connects most of the times it doesn t not value for money
3,not as expected sound quality is normal and noise cancellation is not good battery backup is okk
4,liked
1,very bad experience with this ear phone ones charge will not last longer for more than min and it s completely off again i need to charge fully to use it
5,superb sound quality specailly its base without any doubt you can buy it thanks to one such amazing quality
4,good product for this price sound bass and connectivity is good light weight product battery backup is also good
1,not satisfied at all it s stopped working after few days i requested for returning of item bt till now no item replacement done no response from their side too money got wasted
4,sound quality is the best but it doesn t fit in my ears and falls down frequently
5,best one sound and bass quality is good
4,i expected quick switch button to be present in bwz bass edition but it s not there can i send bwz bass edition back and get it replaced with bwz
5,good sound production and great build quality separate button for easy switch between devices is missing
