review,star_rating
it is good one to have but it would be excellent if it connects with multiple devices at a time and active because i generally use two mobiles and a laptop ill keep switching manually that make me annoy,4.0
sometimes audio is disturbed and distorted during google meet calls which gets restored upon closing this headphone and same problem returns upon reconnecring with headphone this has been happening repeatedly and i use the same step for resolution,3.0
best design great clarity of sound awesome bassdon t compromise by buying cheaper headsets this is the iconic product for bluetooth headsets,5.0
i use it primarily for office calls on laptop audio quality to me and other party is fantastic whatsapp call quality is also great go for it,5.0
excellent headphone mic battery backup is excellent excellent feature is it gets disconnected the moment it is not in use both the headphones are attached together reconnection is also immediate it takes hardly sec to reconnect after both the headphone are separated from each other must buy product,4.0
i am using this from last to days it is the best wireless bluetooth that i have used till now better than noise boat boalt good sound quality easy connect and discuss function with the magnetic option good bass and great battery life worth buying,5.0
see i am satisfied with this product but i want to share my experience with it s cons bass is not that powerful battery disappoints because my old headphone had hrs battery life and this one has hrs but it s not it seemed that hrs was like weekbut hrs is daysso quite disappointed by battery life,4.0
it stopped working after days now i am unable to charge it even if i charge it for hours it does not switch on at all worst quality,1.0
writing after five months battery backup is great earphone is loud having good base but average vocals though having good noise cancellation good built quality if you are buying a neckband earphone can go for it with day to day calling meeting purpose but i do not recommend for music lovers,5.0
this is the most awesome earphones that i have used in last few years great on sound quality also does an amazing job in noise cancellation i was travelling in a cab with windows open and the other party couldn t even hear any disturbance on the call,5.0
the worst product i had ever received from amazon that you such a good brand like one plus bullets neck band having lot of issues with the product i don t advice the product when i compare with product with same product which my friend from other website there s lot of difference and it s looking like fake and dummy product i had received from the agent of amazon,1.0
if you work heavily for like hours a day just like me i woud definitely recommend this to you because first of all it s charging speed it can run hours with just mins of charge which is fantastic and i play games attend online classes watch youtube etc they are perfect for me and they are in budget of most of the people also,5.0
very very good earphone for value of money before i purchased this in my mind many confusion are there some are it is best or not i had compare from other earphone but now i am happy to buy this and one more confusion is whether it is buy from flipkar or amazon finally u buy from amazon original product always comes from amazon one plus z bass edition is better from one plus z,5.0
i thought it must a good product but the moment i connected it and played a songi was really disappointed as it has not that much volume it is very what we say play songs at very less volume i have wired earphones that are much louder than this ok f u are playing balancing sound but its not that satisfying i am highly disappointed and returning my product back,1.0
this headphones produces cracking sound and it feels very cheap i m using honor phone and facing this with this brand new earphones from day one don t blindly go with youtube reviews how s that sound it is similar sound as if any wired headphones connector moves in middle of songs cracking,1.0
earphone pick too much static from wifi which is causing distorted calls during the start it was fine no idea what happened tried to return but the window closed i do have its normal edition it works fine but bass edition pick too much static interference oneplus team to please help paired these with op t,1.0
a short review pros heavy bass crystal clear treble magnetic off on robust build quality low pricecons no noise cancellation,5.0
earphones are excellent i m charging once in two days even with heavy use and charging it is easier than a charging a mobile,5.0
best blutooth earphonei love itlong time batteryvery flexibleit s my nd order for gift someoneit s amezing product year complete my st order and it s working good,5.0
battery backup is excellent sound quality is also good minutes charging for hours playback is one of its unique features it quickly pairs with your smartphone good built quality what else do you need for,5.0
the product is worth to price sound quality bass is very productive but noise cancellation is liitle dull i have been using it for multiple purpose like gyming walking functional workout etc which is very compatible because the neck band sticks with the neck which i have not seen with other products i would give overall rate on this product,5.0
nice one to have i really recommend it delivery was superfast ordered last night and got it this morning thanks amazon,5.0
i had lots of hopes on one plus as i use use one plus sice last years but i hated their ear phones useless to the core i m a doctor n i use very less but it s useless even after charging throughly i rather stick to my sony they are superb been using since years now,1.0
didn t expected this from one plus i received the earphones and tried to turn them on but they didn t after plugging the charger red light did apear but as soon i disconnected the charger the earphones goes into the dead state nothing happens after that only thing that i am able to enjoy is seeing the red light when i plug in the charger same thing happened with the replacement pair,1.0
good soundbass is goodtreble is also goodrange is goodcall quality is goodjust replace good with boom,5.0
there is a weird distortion sound between calls because of which i have to disconnect the devcie again and again to reconnect when ever it happens,1.0
using it with laptop and oneplus pro it s super awesome bass quality is great battery backup insane i mean i charge it for mins and boooooooooom lasts for hours,5.0
there is no any issue with amazon but this earphone stop working in warranty period and oneplus service is worst now days gone and they are still fixing my product lets see when i get it back,3.0
within months randomly disconnecting of bluetooth connection while using times day disconnecting and connecting within seconds i used multiple mobile to ensured that this is not a problem of handset its so irritating during that time after spending this much money i don t think this type of issue should take place,1.0
easy switch should be there idk this happens or not but what i got on the first time i was not satisfied so i returned it but i am totally satisfied with what i got on the second time great noise cancellation great sound true fast charging support awesome power backup overall value for money,5.0
best bluetooth neckband under after using more than days there is nothing to complaint about worth each an every penny its really got light weight for great comfort on normal use it runs fir to days thtz pretty decent battery connectivity fast connects in second last i am really satisfied with the bass go for it guyz,5.0
mic stopped working after days service provided by the oneplus care is really frustrating they held the device over a month i still not receive the device from service center hope they make it work well my suggestion is not to buy this instead you go for boat or samsung level etc,1.0
performance as expected from a oneplus product no complaints on performance front excellent battery life bud design and material is also good overall meets as expected from oneplus,5.0
it don t work properly on aac codec but work fine on sbc codecdon t buy if you are iphone user because you can t change bluetooth codec in ios it doesnt sound clear in ios a cracking sound is continuously heard i replaced the earphones twice but it has same problemthe earlier version was perfectly working on iosvery disappointed by oneplus,1.0
have heard and seen many good reviews about the product but i am having lot of noise issues especially while on video call and voice call tried and replaced it with another of the same earphone but having the same issue i am using a one plus phone and want to know if any other user has experienced the same thing,2.0
features are good battery capacity is also good but has following problemsproduces cracking glitch sound bass is not pleasant better to go for sony,3.0
the sound quality is ok the extra bass that they promise seemed like they just increased the volume of everything which kind of compromised with the sound quality at higher volumes performance connectivity and portability are all good for sound quality just because it had a zz sound at higher volumes i would give it,4.0
there is no quick switch option to connect two devices in bass edition its difficult for me to attend calls in lap and phone often otherwise sound quality is good battery backup is great if you are someone who listen to music and attend calls then go for it its been mnths and i dont have any issues,3.0
good product bought pieces of this all are working a excellent condition battery is way good easy charging they she come up with few more color choices,5.0
previously i am using realme buds but this is better than those not bestbcz realme buds are loud after volume it annoying for my earsbattery life is lit continuously songs still remaining,4.0
very poor product i sugest no one should purchase any electronic from amazon instead go for local elections showroom where you can get replacement or repair at least only after using for month my headphone is not getting on and there is no return replacement or repair option is there in amazon its bull shit man,4.0
good quality sound build long lasting quick charging battery what else u need way better than boat rockerz used it in past,5.0
have been using this for a month now warp charging is fantastic within mins i get full charge using w fast charger on an average i use hours continously in a day and i charge once in days mainly using for calls and i have no problem till now,5.0
oneplus has cheated by declaring quick switch option actually it doesn t have older version of bullets had it no return option as well to force customer to keep this waste item my recommendation to everyone is don t buy this search for a better one,1.0
best neckband under k enjoying audio quality i am using it with iphone se and connectivity and magnetic controls are both grate microphone is also just fine for calls works with my hp laptop with windows just hear some noise in background while using it with my laptop for a long time best to buy go for it,5.0
sabse khrab hai loot macha rakhi hai one plus walo ne battery backup low ek dum mere rupee kharab ho gaye meri sab logo se request hai ki aap one plus chod kar koi dusri compney me chale jao nahi to pese doob jayenge,1.0
the item worked fine for a week and then it died it is not getting charged and not usable anymore a defective piece that cannot be replaced now that the replacement window is over do not recommend to buy,1.0
bad quality product worked till return window was open suddenly completely stopped working inspite of charging embarrassing as it was given as a gift to someone and was returned,1.0
after month use good quality but bass is average battery life oh my god amazing i loved it other think is cant connect other device easly its didnt have button,5.0
i bought the headset on october days agung but now the lest ear not working i called one plush customer care they said we have one and only repair service area at t nagar so my question is why it not working after days and why only one repair service in chennai don t buy it guys it is poor customer service,1.0
music feels very good to hear but getting crackling noise during all my calls in a month s useage after doing factory reset this issue goes but reappears in the subsequent calls hoping to get replacement,3.0
if you have used quality earphones till now then this will definitely disappoint you i previously used jbl wired earphones and comparitively sound quality is worst veryyyy poor quality and also poor bass for bass edition i cant imagine how worse it will be if i purchase normal edition although feasibility and flexibility is good and also for built quality i would rate,2.0
go for it it is great product for not so heavy users long lasting battery sound is great if you are not too much into technical music listeners you will be happy with the product,5.0
great job one plus with the wireless bass edition i am a bass person and for bass lover you should definable go for this product i am using iphone plus and the sound is awesome better than regular wireless z model i am a gamer game latency is awesome you cant differentiate my opinion go for this if you are a bass lover,4.0
guys please check policy before buying they are trapping customers by selling bad quality product the product is ever worst than headphone ptron which i brought please keep away from oneplus brand i should have noticed no return policy because means theya are not confident of their product,1.0
don t believe the high star reviews it s fake the product doesn t match the basic requirements of a headset crackling sound while on call don t go for it pathetic experience from one plus product,1.0
the product has bass edition but the bass quality is ok and not bad no connectivity issue found till now sound quality is also good back up is superb not need to charge almost days once it get even on highly usage this is my nd oneplus headset and both are very good,5.0
"worst audio quality, not at all recommended",1.0
it keeps getting disconnected whenever you get a call waiting the bluetooth gets disconnected and reconnected it s a very bad it is only happening with the blue one i ve red and back earphones as well but the blue one always causes trouble,1.0
don t have switch option between devices this feature was available in the previous version at same cost battery life and sound quality is on par,4.0
having annoying pairing issues intermittently i m using it with my one plus pro and every once in a while when i detach the magnets it should connect and switch to the bluetooth audio automatically but it doesn t i need to restart my phone to get it to connect again,1.0
the product can connect to one phone only at a time need to manually switch at mobile to switch to each one not good for a person having phone,1.0
there is one year warranty period they offered but no details to contact the seller except adress no mail and no phone now the product have an issue with one ear now i don t know how to contact them to claim the warranty,1.0
the beauty is that once this is paired connected it can resume connection as soon as you put the ear speakers into your ears,5.0
after using this for months i can say it s a really good earphone the sound quality is good and bass is also perfect sometimes i ve faced connectivity issue oneplus gives us what it claims charge it for mins and you re set for a day go for it it s a good one,5.0
good sound qualityquickly connect and disconnectmic is good voice coming clearnoise cancelltion is not good but it is captured very tiny voice very clerlybattery is goodpackaging is also goodamazon delivered within a two daysbuild quality is also goodoverall you can buy this product,4.0
mic doesn t work tried it with multiple devices still no luck apparently a lot of people are facing the same issue still oneplus has not official guide to fix it no quick switch button and the way in which they say we can switch between devices doesn t work of the time,1.0
value for money previously i was using bullet only difference is built quality bullet feel more prime with metal body n rubber wired which are not in z version but as per price they are good with no compromise in sound and has higher volume n bass,5.0
better quality of sound lightweight to use long time good battery backup water resistance best noice cancellation i have one problem with it i m purchased it for mainly bass purpose but it isn t worth for it even in bass edition,4.0
one is always the best product the noise cancellation bass quality and clear listening quality made me buy this product value for money and worth buying this product,5.0
the feature that distinguishes it from the other products is its magnetic toggle feature that allows you to toggle on off like a breeze so you don t have to keep it on all the time to attend calls the quick switch feature is not that great as advertised,4.0
this is an must buy bluetooth earphones after three months of usage writing this the sound quality is awesome and charges in few mins and long lasting for to days with complete usage never ever so satisfied with the blutooth earphones before thanks team for the wonderful product loved it,5.0
this is the one of the best bluetooth earphones under range of sound are very good and base are very punchy bass and build quality are goodif anyone having confusion between boats realme or oneplus then they should go for oneplus because they are give the best customer satisfaction,5.0
connection drops every few minutes the problem gets worse as days go by i have a piece which is less than a couple of months old it is paired to an oneplus pro i can t even watch a minutes movie without the audio dropping some times in between oneplus is not what it used to be,2.0
the bass is excellent and the buttons of the product is not that good and somewhere i felt its expensive band charging is not that great in a typical day,4.0
good bluetooth headset only down side can connect to only device at a timeso each time i want to use in different device have to pair again,3.0
best under k just go for them excellent fit excellent sound i compared many wireless earphones with this then bought it really satisfied with oneplus also charging is really fast,5.0
everything is fine but i had seen most of the electronic things sold by amazone is bit defective after some days its start creating problems its been month or so i had bought it and now it sometimes creats problem in connecting with devices also some times its sound of one side suddenly gets drops,2.0
it s my first time online ordering experience but it was awful cause this came with such defective poor quality product i got it can t connect to my phone even it is not showing itself in bluetooth list and worst part was the product quality thewire of one ear is damaged i wish amazon will refund my payment as soon as possible,1.0
it s an awesome product under k pro sgood sound qualityawesome battery backupnoice cancellation is finecomfort to usecons it makes a tik tik noice after some continuous usage they replaced item bt still issue exist mic will receive more surrounding sound than yours while calling,4.0
can trust this brand any day and it s product always sound system and the new technique of getting switched on n off is just fabulous it s a blessing for making my work calls easy,5.0
not working properly unable to connect sound is not clear disconnect abruptly i want to return this product please convey my message to dealer,5.0
i like the band but it is not comfort the battery backup was great minutes charging on w charger get hours battery life in half leval volume,4.0
sound quality is good mid low high vocal is good and base is also good but plastic bulid is not good quick switch button is missing neakband rubber is mind blowing fitting in ear is also good unboxing experience is nice and amazon delivery very fast highly recommended earphone go for it,5.0
clearly suggests to anyone that don t purchage one plus because it s only the wastage of money bass quality is not good,2.0
this product is good for music but at the call its very noisy like chit chit sound every secondproduct quality very good but the noise in call attending is very irritating,1.0
nothing to dislike about this headphone i spent months searching for the right ones and finally found it great bass quality fits in your ear long lasting fast charge and most importantly noise cancellation for calls i m very happy with this product,5.0
i can definitely recommend these bt earphones pros awesome sound quality excellent bass effective noise cancellation loooong battery life fast charging cons even after months of using it can t find any,5.0
good company like oneplus haven t done anything about this problem is just unacceptable whenever you call somebody there is noise in both caller and receiver s end i don t know if this problem is only with oneplus pro or with any other devices i hope this issue will be resolved asap,1.0
i bought this for online meetings but people at the other end complaints that voice is not clear while using this earphone but when i remove this earphone then they receive a good quality voice not served my purpose after spending rs k on it,2.0
no doubt it is value for money fast charging good battery backup good sound and built quality but bass edition is just a marketing gimmick,4.0
the best earphones forever battery backup hours on to percent volume on hours playback time call quality noice cancellation bass perfectly re engineered great sound latency not considerable gap this is genuine review please trust me excellent product from one plus irreplaceable forever,5.0
very good sound quality and rich bass u can feel the bass of sound it s not having aptxhd audio but aac hd audio is not less than that if you re using oneplus smartphone u can even use it for gaming no sound delay when using finatic mode oneplus device only,5.0
it s not working one side i feel very sade warrenty not claim the online products in the service centre don t buy anything in amazon sarvice big,1.0
call and sound quality is good i like the quick connectivity option in oneplus phones for the paired devices when you on for attending a call or song but missing dual connectivity and that would have made this complete wireless earphone overall a good headphone with good battery life,4.0
this new model is completely garbage audio keeps on disconnecting while video goes on i thought mine was defective and replaced but new one also had same issue don t buy also all good reviews and stars are for the old model amazon just included them in this new one star from me,1.0
simply put this is a money well spent deal sound to build quality both are amazing though not phenomenal only drawback i feel is if it would have better noise cancelling i wouldn t mind paying a little extra maybe like inr all in all its a wonderful product,4.0
this is the best earphones in this price range sound is good bass could be little much better but it s good enough,5.0
it s amazing product made with high quality material also it s inbuilt magnet on off technology is awesome and the battery is good easily last many hrs on regular usage on the single charge only take to min easily pared switch strong connectivity i m using while riding overall it s value for money u should go with this,5.0
easy to use and connects instantly long lasting batterycons sound quality is average no bass,3.0
battery life commendable sound quality and noise cancellation are amazing resistance to sweat and water is another plus,5.0
it s a really nice product and the sound quality is also amazing for the price you pay the product quality is also really good and really light weight i also like the battery back up that it gives and charges completely in a giffy using the oneplus warp charger,5.0
i just got one plus bullets from my family as a gift and i have started two backs they purchased it last week in amazon i just called using one plus and the mic is not working and the amazon ppl said me that the return slot is done waste cheap duplicate products by amazon,1.0
one of the best blueooth earphones i brought sound quality overall is excellent it can handle bass and treble with obsolute ease i ve tried different frequencies on my audio player equalizer settings to see how it sounds and i am quite satisfied with it it all depends on your audio settings after all,4.0
very premium quality product bass is superb sound quality is great although treble can be improved a bit so that footsteps in gaming can be heard better the bass reduces the crispness required for footsteps in games,5.0
sound quality is just above average noise cancellation is nothing bass is also avg purchased for calling but not nice i kept it with me bcoz my gift voucher was expiring soon didn t return so managing any how,3.0
i got a piece with defective audio quality getting constant static sound in every audio and video i played on different phones and laptop when i contacted amazon they kept me on hold for minutes to tell me to contact the manufacturer absolutely worthless support team,1.0
the media could not be loaded i like the battery performance and bass quality is awesome voice on call is very clear,5.0
it s the perfect earphone the bass quality is just perfect does not feel cheap loud connects very quickly to the phone battery lasts for a long time better than boult curve in terms of sound quality and battery sometimes there is a hiccup like disconnect n connect hence the star,5.0
this earphone works well with my oneplus which has dolby pre installed if you prefer balanced audio with clear vocals and instruments default sound out of these will not satisfy you since i like the balanced audio with punchier base wherever needed i configured dolby as attached take a look at it if you have oneplus above t,5.0
the product description specification is misleading there is no quick switch option,3.0
no battery backup as stated to hours battery backup if to normal volume to hrs battery backup in to valume there is too much of a problem for connectivity,1.0
after months of use there is this crackling sound from the right side of the earphones this is the replaced product the one i bought earlier also had this same issue but since it was detected within days it was replaced but now after months in this replaced the same thing is happening can someone help me with this,2.0
i am reviewing after using some months bluetooth overall is good good sound quality but but as good as it should be there is also seems prlm while it already connected with the devices it abruptly stop working like no sound extra and also a serious mattr is whn i call someone its sound quality is faded and much noisy,3.0
it s stopped working after monthand i am not getting any service for this in haridwar rishikeshand home pick service is not available in uttarakhand so bad experience it s useless for me now better go for boat they have good customer service,2.0
it is not even a year old and maintained nicely but still one side is got damage guys please don t buy these chinese products any more with high price they are simply looting us i will rather don t use earphones if i have forcefully buy these chip chinese goods,1.0
practical and well engineered bluetooth ear phones comfortable around the neck and soft in the ear buds are excellent sound clarity is excellent and bass is good ideal for office meetings online sometimes the volume rockers unit slips behind the ear but overall a decent neck band and earphone,4.0
the sound is crisp and clear but the bass is not soo loud its giver good bass but not soo much if doest optimised on phones sound setting battery life is so amazing full charge and goo to goo for day all time use and the magnetic switch off feature is so good yo save battery fitt is decent but not very comfortable for long use,4.0
sound quality is good heard better than this but the bass is fabulous ease of access and use is superb the quick on off is very helpful great battery and nice charging speed many people are saying that it isn t too loud and stuff but i thought it was very loud and ic u have dolby atmos in ur phone it s a sweet combination,5.0
oneplus bullets wireless z bass headphone offers rich quality sound quality decent bass quality and fair noise cancellation i use airpods bose earphones yet with respect to the price i am really excited to share my absolute satisfaction regarding its sound quality the standby time is not that great but overall battery backup is more than decent definitely a star product,4.0
this is my rd product with in a month st ordered black took exchange and returned nd one and now bought red colour one all three have same problem lot of disturbance like crackling sound so annoying to hear previous version was too good but this product going to lose its name,1.0
if possible please give this product rating i have used almost all the bluetooth brand in this range be it sony jbl sennheiser oneplus is the best among all these i am never going to switch my earphones ever again now,5.0
i have been struggling with earphones for a while finally got these a while back the battery life is pretty good once i am done using i can just attach it with magnet and its turned off it connects to the device immediately when i detach it the sound is really good and the mic is pretty good too loved it,5.0
have been looking for good bluetooth headphones for music and this serves the purpose its sleek and good features can be used for voice call as well as the mic is really good,5.0
its gud but not too gud let me say okk i thought it has to be an outstanding product after all its a oneplus by product but in bucks choose another company product as this one s not worth buying sound quality in finenoise cancellation is quite finebut bass sucks,4.0
initially when i charged the earphone it get turned on and was working but day by day it was getting defected and now it is not turning on even after charging it is thw first time i got a defective item from amazon which was not expected i want to replace my item amazon kindly do the needful this is not expected at all,1.0
best product in the market i searched for a week and for sure this is best available in market sound is awesome base is extremely smooth and thumpy battery is no issueoppo enco no better for sure don t worry your money will give more than you expected and trust me no issues with this at all,5.0
after daily use for more than a month good sound quality bass also ok battery backup more than hrs connection time only second price worth go for it without any doubt,4.0
after month of use mic has suddenly stopped working sound quality good but good as per price noise cancellation okay bass is also good but only when it is fully charged or upto after sound quality and bass everthing gets decreased for this sound quality they are taking too much money rethink before buying,1.0
i usually don t give reviews but this product pull me here good sound quality perfect bass all came together with perfect combination i highly recommend this product just go for it in this price range oneplus nailed it again,5.0
positives superb build quality excellent for calling bluetooth connectivity is awesomenegativesbass is just okover all the product is good in rs,4.0
i missed the return window on this item but right now it s neither getting charged not working there s a weird rain noise continuously coming out of the buds even though it s not connected to any device,1.0
this is a absolutely wonderful product we the mid range customer have not had the guts to buy a headphone of rs this has fullfill the taste of hearing good sound believe me its good and worth buying will review it after using of or months i think it will stands tall,5.0
nice product bought on offer price so worth it no negatives so far,5.0
sound quality is decent build quality is also good but the magnets aren t good it s comparatively become weaker within this weeks there s no separate power on and off so i am not sure how long will this magnets last,4.0
bass quality sound quality noise cancellation everything is good seconds muted on every songs while am hearing in every minute i can t use with live events i thought this bug in youtube later i analyse this bug in headphones after using amazon prime youtube and other apps pls let me know how can i solve this bug,3.0
the product is good but not worth for k noise cancelation is not working in this earphone rs earphone is better than this when it comes to noise cancellation while calling the voice is not coming in crystal clarity exactly it worth for rs that s it other rs is for oneplus brand not for earphone,1.0
the media could not be loaded dear amazon team battery draining very fast need replacementregardspradeep e,3.0
i have sony xb but voice clearity and super balance bass is better in this one i am using sony from last two year there was no problem in that i hope this will be durable too,5.0
i bought it last year on september and the month warranty expire it s life also expired too it stops connecting all of a sudden and most worsen is not getting it repair the service centres does not actually their registered ones as shown on net in short i waste bucks just for a year,5.0
sound quality is just amazing loved this product,5.0
i was facing latency issues while attending online meetings i was able hear few glitch not so frequently sounds while listening to music didn t expect this from oneplus,3.0
it s really awesome product it s very light in weight calling is good but not excellent sound treable bass are amazing battery backup also excellent amazing experience with oneplus and with one plus bullets wireless z bass gear,5.0
overall the product is very good at this price segment if youre looking for a wireless headset under k than go for these bass was excellent clarity was good aswell only con i found was in the lows they could have been better battery backup is good aswell lasts around hrs on normal volume usage build quality is also good no problem with that,4.0
there is crackling sound in the background that comes during calls games music anything randomly during calls once the crackling starts it continues,1.0
left ear plug has sound issue no sound from left side ear plug wire also found cut one plus team pls see and improve,1.0
i dislike everything after using it for days only i ordered this on st may and i am writing this review after using this product for days only the battery is not charging and the sound has been gone in days only the product is for rs and the quality is i recommend do not go for it,1.0
battery backup is as per advertised sound quality is superb compared to realme wireless buds which is in the same price segment the only drawback is the bud is made of plastic and not metal but the overall build quality is good the best feature of this buds is the quick bluetooth connectivity and quick switching between devices,4.0
sound quality of headphone is up to mark at price rate but after a month or so it keeps disconnecting from one plus nord as well as different brand mobile phones only rather it is working properly with tv and laptop pcs etc but keeps disconnecting with phone tried all the possible solutions but the problem persists,3.0
good noise cancellation even thoughts it s passive helps drown out ambient noise multi device control would have helped with office calls though else great for a workout and excellent battery life,4.0
everything is good except that sometimes the audio starts breaking and it continues to do so for sometime at that point i generally pause my music wait a little and resume again and it becomes alright i don t know what can be causing this but i have noticed this quite a few times and it s very annoying,3.0
regret buying as it discharges even on standby have to keep charging often not useful for office business use no great music quality,1.0
it s really a very good product from amazon for both mobile and laptop good for calls mics are excellent and for music it s awesome in a single charge it will go a day in normal use sound quality is very good noise cancellation is good and bass quality is best,5.0
nice product at this range best sound quality nice bass especially thumps up for the battery performance good backup and also fast charging is killing performance absolute product i personally recommend for any one who wants to purchase a wireless neckband it is something more than a normal neckband,5.0
the sound quality is good but for call i totally don t recommend it i have got that to use for only days and the microphone started not to work and the worst thing is it doesn t even had a replacement option i just wasted my money n i regret buying it my review after using products where all the resulted the same,1.0
one of the best product i love using it good for music online zoom meeting and regular voice calls light weight and quick connectivity buy this product without any hesitation,5.0
one of the best earphones in market battery backup is as advertised good quality audio good bass and charges the earphone superfast you don t have to worry about battery level it will easily stay for a day and even if you forget it to charge at night you can just charge it in the morning,5.0
review after months use bluetooth connects but when you attend call opposite person won t be able to hear your voice,1.0
it s sound quality is so good and smooth that it will give you a seamless sound experience at just a specific limit but it s rubberized body is very flexible and unbreakable and also it s charging i think is very faster that even does it take mins to get fully charged but just in mins of charging you can use it for upto hours it s volume rockers and all switches are also quick responding,5.0
i purchased this product on may and today this product stopped working suddenly it stopped to connect to my mobile tried reset and other debugging steps from oneplus support website i wasted my money,1.0
oneplus is a recommended name in the smartphone market but slowly it s also entering the audio market excellent purchase excellent packaging in oneplus style and also the perfect bluetooth headset good amount of base excellent vocals and mid tones are crystal clear highly recommended,5.0
a major downside is that one can not pick up whatsapp call from bluetooth device otherwise at the price point it has very good sound quality and durability,4.0
these earphones are on my wallpaper that u can understand how much i love them im using these from last months and day by day its battery backup is getting worst when i bought them they gave me almost to hrs of battery backup but however im a hardcore user and now the battery backup is decreased to to hrs,5.0
amazon delivered the parcel just with in a day best in sound quality liked the mosthigh bass sound will affect the actual music perfect balanced bass effect simply superb highly impressed with the switch on technology just separate the ear buds then within seconds your device will be connected,5.0
at first thought might not satisfy me as am a bass lover but this product is insane perfect for bass lovers it does the noise cancellation the sount quality is also excellent just go for this if u r an oneplus user,5.0
i am hearing an noise while hearing songs or watching videos i replaced and got refunded for times even i am using iphone and also i checked with other smartphones i don t know where the problem is,1.0
i have purchased this audio device but when had problem in my device which was under warranty i was literally fed up with after sales service i would suggest never ever go for this brand because if any problem will occur you will be feel helpless,1.0
its a months use reviewthe product is good but overvalued battery is good too gets quickly charged power of magnets of earphones to stick and turn off is decreased in just months seems it won t last more than months lets see how long it works,3.0
anyone who is willing to buy this for pubg my suggestion for them is not to even think about it reason is though it supports low latency mode yet u have to suffer and also the footsteps of left ememy and right enemy is not clear if buyer wants to buy it for movie music etc then go for it note i have oneplus nord,3.0
great sound quality and battery backup if we charge it mints it work for hours easily but it takes good time to fully charge itself i usually charge it when my phone is charging and it wokes perfectly i also use these by connecting them with my laptop and jio phone as well sometime it also get charge quickly through your laptop,5.0
hello i m sanjay i buy these oneplus wireless z bass edition last days ago i really love fast connecting technology in these headphones and amezing product i ever seen in neck band headphones bass is also good and build quality is speechless means awesome i m giving stars to these headphones thank u oneplus and amezon love u buy these headphones and u will experience very amezing premium feel thankk u,5.0
first one had connectivity issues amazon got it replaced second one is working fine for now bass is too much and not in a good way of to my liking it is good for watching movies but not much for music in my opinion,4.0
good product very good sound quality i checked with divice sound vary in both device at same valume i quite surprised used devices redmi note pro samsung m,4.0
it has quality sound latency is almost none you love it when you put your earphone in just one thing i feel could have better microphone could have been a little on the upper side it would have given amazing sound to other person on the call other than this comfort top notch it feels premium very soft must buy,5.0
i ll keep it simple easy controls charging port on the side looks classy great battery back up you can charge this shit in like minutes and it works more than a day long sound quality is good noise cancellation is great i tried it with a grinder running by my side quick connect best in price defi fricken nitely an amazing purchase if you re reading this get it,5.0
it is completely not expected from oneplus i have been using one plus from yrs back and upgrading my phone on yearly basis this one i feel so cheated from so called one plus brand no quick switch option to switch between mobile and laptop worst one do not buy this,1.0
pros superb build quality sturdy design awesome bass not missing quick switch feature from old op best call quality so far noise cancelling is not selling point for this earphones consnothing as such just go for it i bought this with k,5.0
it takes more than hour for fully charge and battery back up its not more than hours and when i go to service center they also said the same thing it take more then hour to fully charge so there is nothing like that minut and hours battery back up and i was purchased and both have same issues,2.0
sound quality is decent but driver size is not big enough to create profound experience real me buds have bigger driver which enhances the bass however other features such as call quality and quick charge is better than all the competitions available for music listening i would still prefer real me buds wireless,3.0
i m writing it after using it for days so below are my initial thoughts everything is almost fine considering the price i mean the sound quality as well as the battery backup so it s a thumbs up from me and also it fits well in the ear if something is missing is the noise cancellation,4.0
sound quality is good bass quality is very nice as per the rate will not say bass is too high or too low but it s average battery backup is excellent as per the words and charging speed is also good i will suggest this to every individual who wants music with battery go ahead for this product,5.0
sound quality no doubght very nice connectivity smouth build quality and meterial superb but some sound connectivity improvement is needed while gaming,4.0
good battery backup plus superb bass experience but after in just mth of use its not a worth buy need to claim for the new one better opt for other trusted brands samsung or boat nirvana,2.0
sound quality is worst when connected to mac book pro sound is distortet all the time while watching videos connectivity is good sound quality is good when connected to phone plese don t buy new version just by looking rating the rating here is of older version,2.0
the battery life is not so good sound quality not so impressive quality wise ok ok total product not so impressive bass is just for name sake on this product if you guys want some punchy beats you can opt for sony i am reviewing this product after using it for a month,1.0
light weight and good sound and calling quality just as i wanted awesome,5.0
